,date,title,category,victim,responsible,url,sentence
48,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Neither,Neither,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"Nine staffers killed in strikes on Gaza since Saturday, U.N. agency says."
49,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Palestinian,Israel,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"Violence also flared in Arab East Jerusalem and the occupied West Bank, where officials say 21 Palestinians have been killed and 130 injured in clashes with Israeli forces since Saturday."
50,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Palestinian,Israel,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"“Preventing people meeting their most fundamental needs and bombing housing where civilians live – in short, conducting a conflict using every sort of shameful method – is not a war, it’s a massacre,” he said, referring to Israel cutting off electricity and water to Gaza and destroying infrastructure."
51,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Neither,Neither,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"Julie Sunday, Assistant Deputy Minister for Consular, Security and Emergency Management at Global Affairs Canada, told reporters there are two confirmed Canadian deaths and now also a third who is presumed dead."
52,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Neither,Neither,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,OTTAWA—The federal government said Wednesday there are now likely three Canadians who were killed in Saturday’s attack.
53,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Israeli,Hamas,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"In a statement Sunday, Beijing called for calm and restraint from all “relevant parties,” sparking anger from Israel, whose ambassador to China said it was not appropriate for a “friend” to equivocate “when people are being murdered, slaughtered in the streets.” During a meeting between U.S. Senate Leader Chuck Schumer and Chinese President Xi Jinping this week, the American also urged “the Chinese people to stand with the Israeli people and condemn the cowardly and vicious attacks” by Hamas."
54,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Neither,Neither,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,Jewish group says Ottawa woman killed in Israel.
55,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Neither,Neither,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"The deputy director of the U.N. agency for Palestinian refugees provided an update to the number of staffers killed in Gaza since Saturday, which rose to 11 from nine."
56,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Israeli,Hamas,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"Hezbollah’s Palestinian allies, Hamas and Islamic Jihad, have also entered the fray, attacking Israel from Lebanon for the first time, including a cross-border infiltration on Monday in which the Israeli army says three of its soldiers and two gunmen were killed."
57,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Neither,Neither,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,U.S. State Department confirms deaths of at least 22 Americans.
58,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Neither,Hamas,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"The United States has confirmed the deaths of at least 22 U.S. citizens following Hamas’ attack on Israel, a State Department spokesperson said on Wednesday."
59,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Neither,Neither,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,Three Hezbollah fighters have already been killed.
60,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Neither,Hamas,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"At least 14 Americans were killed during the Hamas attack on Saturday, President Joe Biden said on Tuesday."
61,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Israeli,Neither,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"The news came after Hezbollah fired anti-tank missiles at an Israeli military position earlier Wednesday, claiming to have killed and wounded troops."
62,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Neither,Neither,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"Borne said 10 French citizens are now confirmed to have been killed in the attacks, and 18 – including children – are missing."
63,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Palestinian,Israel,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"Israel has retaliated with air strikes that have killed more than 1,000 people in Hamas-ruled Gaza as it prepares for a possible ground offensive."
64,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Neither,Neither,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,She said some of the victims were killed in their homes with their families.
65,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Israeli,Hamas,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,He said boys and girls were shot in the head and that people had been burned alive.
66,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Neither,Hamas,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"The Jewish Federation of Ottawa says a Canadian citizen, Adi Vital-Kaploun, was killed by Hamas militants in Israel."
67,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Israeli,,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"“She was murdered by terrorists in her home, just for being Jewish.”."
68,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Israeli,Hamas,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"Netanyahu says soldiers beheaded, women raped in Hamas attack."
69,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Palestinian,Israel,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"Erdogan on Wednesday also said Israel’s response to Hamas in Gaza amounted to a “massacre”, referring to its blockade cutting off water and electricity to the city and to civilian deaths."
70,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Neither,Neither,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,Biden made the remarks while speaking Wednesday with Jewish leaders as the U.S. said the number of U.S. citizens killed during the Hamas-Israel war had risen to 22.
71,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Israeli,Hamas,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"Turkey has offered to mediate the latest conflict, which began on Saturday when gunmen of the Palestinian militant group Hamas rampaged through Israeli towns, killing 1,200 people and taking scores of hostages to Gaza."
72,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Israeli,Neither,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"Today, Be’eri symbolizes the nightmare that has always haunted Israelis – that the massacres and pogroms that had driven their ancestors from Europe and other parts of the Middle East would somehow follow them here to this supposed refuge for the Jewish people."
73,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Palestinian,Israel,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"In addition, Israel’s army says it has killed at least 1,000 Palestinian gunmen who participated in the attacks."
